Htno,Subcode,Subname,Internals,Grade,Credits
22B81A0404,R201213,NETWORK ANALYSIS,18,E,3.0
22B81A0404,R201214,BASIC ELECTRICAL ENGINEERING,19,D,3.0
22B81A0404,R201230,ENVIRONMENTAL SCIENCE,17,COMPLE,0.0
22B81A0404,R201233,APPLIED PHYSICS LABORATORY,14,A,1.5
22B81A0404,R201237,ELECTRONIC WORKSHOP LABORATORY,12,B,1.5
22B81A0404,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0405,R201201,MATHEMATICS-II,25,C,3.0
22B81A0405,R201207,APPLIED PHYSICS,25,C,3.0
22B81A0405,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,D,3.0
22B81A0405,R201213,NETWORK ANALYSIS,24,D,3.0
22B81A0405,R201214,BASIC ELECTRICAL ENGINEERING,22,D,3.0
22B81A0405,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0405,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0405,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0405,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0406,R201201,MATHEMATICS-II,13,E,3.0
22B81A0406,R201207,APPLIED PHYSICS,17,F,0.0
22B81A0406,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17,F,0.0
22B81A0406,R201213,NETWORK ANALYSIS,15,F,0.0
22B81A0406,R201214,BASIC ELECTRICAL ENGINEERING,15,F,0.0
22B81A0406,R201230,ENVIRONMENTAL SCIENCE,28,COMPLE,0.0
22B81A0406,R201233,APPLIED PHYSICS LABORATORY,12,A,1.5
22B81A0406,R201237,ELECTRONIC WORKSHOP LABORATORY,12,B,1.5
22B81A0406,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0407,R201201,MATHEMATICS-II,15,F,0.0
22B81A0407,R201207,APPLIED PHYSICS,10,ABSENT,0.0
22B81A0407,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,9,F,0.0
22B81A0407,R201213,NETWORK ANALYSIS,13,ABSENT,0.0
22B81A0407,R201214,BASIC ELECTRICAL ENGINEERING,8,F,0.0
22B81A0407,R201230,ENVIRONMENTAL SCIENCE,16,COMPLE,0.0
22B81A0407,R201233,APPLIED PHYSICS LABORATORY,10,C,1.5
22B81A0407,R201237,ELECTRONIC WORKSHOP LABORATORY,5,D,1.5
22B81A0407,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,0,F,0.0
22B81A0408,R201201,MATHEMATICS-II,18,E,3.0
22B81A0408,R201207,APPLIED PHYSICS,22,D,3.0
22B81A0408,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17,E,3.0
22B81A0408,R201213,NETWORK ANALYSIS,23,F,0.0
22B81A0408,R201214,BASIC ELECTRICAL ENGINEERING,21,D,3.0
22B81A0408,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0408,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0408,R201237,ELECTRONIC WORKSHOP LABORATORY,11,B,1.5
22B81A0408,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0409,R201201,MATHEMATICS-II,22,B,3.0
22B81A0409,R201207,APPLIED PHYSICS,23,D,3.0
22B81A0409,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,22,D,3.0
22B81A0409,R201213,NETWORK ANALYSIS,23,D,3.0
22B81A0409,R201214,BASIC ELECTRICAL ENGINEERING,24,E,3.0
22B81A0409,R201230,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A0409,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0409,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0409,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A+,1.5
22B81A0410,R201201,MATHEMATICS-II,19,F,0.0
22B81A0410,R201207,APPLIED PHYSICS,16,F,0.0
22B81A0410,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,D,3.0
22B81A0410,R201213,NETWORK ANALYSIS,20,F,0.0
22B81A0410,R201214,BASIC ELECTRICAL ENGINEERING,21,F,0.0
22B81A0410,R201230,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A0410,R201233,APPLIED PHYSICS LABORATORY,13,A+,1.5
22B81A0410,R201237,ELECTRONIC WORKSHOP LABORATORY,11,C,1.5
22B81A0410,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0411,R201201,MATHEMATICS-II,21,D,3.0
22B81A0411,R201207,APPLIED PHYSICS,22,D,3.0
22B81A0411,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,22,D,3.0
22B81A0411,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0411,R201214,BASIC ELECTRICAL ENGINEERING,23,D,3.0
22B81A0411,R201230,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A0411,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0411,R201237,ELECTRONIC WORKSHOP LABORATORY,12,B,1.5
22B81A0411,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A+,1.5
22B81A0412,R201201,MATHEMATICS-II,25,B,3.0
22B81A0412,R201207,APPLIED PHYSICS,24,C,3.0
22B81A0412,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,24,C,3.0
22B81A0412,R201213,NETWORK ANALYSIS,27,D,3.0
22B81A0412,R201214,BASIC ELECTRICAL ENGINEERING,23,D,3.0
22B81A0412,R201230,ENVIRONMENTAL SCIENCE,24,COMPLE,0.0
22B81A0412,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0412,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0412,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A+,1.5
22B81A0413,R201201,MATHEMATICS-II,20,D,3.0
22B81A0413,R201207,APPLIED PHYSICS,20,E,3.0
22B81A0413,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,F,0.0
22B81A0413,R201213,NETWORK ANALYSIS,22,E,3.0
22B81A0413,R201214,BASIC ELECTRICAL ENGINEERING,21,F,0.0
22B81A0413,R201230,ENVIRONMENTAL SCIENCE,14,COMPLE,0.0
22B81A0413,R201233,APPLIED PHYSICS LABORATORY,13,A,1.5
22B81A0413,R201237,ELECTRONIC WORKSHOP LABORATORY,10,C,1.5
22B81A0413,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,B,1.5
22B81A0414,R201201,MATHEMATICS-II,17,E,3.0
22B81A0414,R201207,APPLIED PHYSICS,17,E,3.0
22B81A0414,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,16,C,3.0
22B81A0414,R201213,NETWORK ANALYSIS,17,F,0.0
22B81A0414,R201214,BASIC ELECTRICAL ENGINEERING,19,E,3.0
22B81A0414,R201230,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A0414,R201233,APPLIED PHYSICS LABORATORY,13,A,1.5
22B81A0414,R201237,ELECTRONIC WORKSHOP LABORATORY,11,C,1.5
22B81A0414,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0415,R201201,MATHEMATICS-II,24,A+,3.0
22B81A0415,R201207,APPLIED PHYSICS,25,B,3.0
22B81A0415,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,25,B,3.0
22B81A0415,R201213,NETWORK ANALYSIS,24,C,3.0
22B81A0415,R201214,BASIC ELECTRICAL ENGINEERING,22,C,3.0
22B81A0415,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0415,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0415,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0415,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0416,R201201,MATHEMATICS-II,16,F,0.0
22B81A0416,R201207,APPLIED PHYSICS,11,F,0.0
22B81A0416,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18,F,0.0
22B81A0416,R201213,NETWORK ANALYSIS,12,F,0.0
22B81A0416,R201214,BASIC ELECTRICAL ENGINEERING,11,F,0.0
22B81A0416,R201230,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A0416,R201233,APPLIED PHYSICS LABORATORY,10,B,1.5
22B81A0416,R201237,ELECTRONIC WORKSHOP LABORATORY,10,C,1.5
22B81A0416,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,10,B,1.5
22B81A0417,R201201,MATHEMATICS-II,24,A,3.0
22B81A0417,R201207,APPLIED PHYSICS,26,B,3.0
22B81A0417,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,C,3.0
22B81A0417,R201213,NETWORK ANALYSIS,24,B,3.0
22B81A0417,R201214,BASIC ELECTRICAL ENGINEERING,25,D,3.0
22B81A0417,R201230,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
22B81A0417,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0417,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0417,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A+,1.5
22B81A0418,R201201,MATHEMATICS-II,18,E,3.0
22B81A0418,R201207,APPLIED PHYSICS,17,F,0.0
22B81A0418,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18,E,3.0
22B81A0418,R201213,NETWORK ANALYSIS,20,F,0.0
22B81A0418,R201214,BASIC ELECTRICAL ENGINEERING,14,F,0.0
22B81A0418,R201230,ENVIRONMENTAL SCIENCE,18,COMPLE,0.0
22B81A0418,R201233,APPLIED PHYSICS LABORATORY,10,B,1.5
22B81A0418,R201237,ELECTRONIC WORKSHOP LABORATORY,12,A,1.5
22B81A0418,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,B,1.5
22B81A0419,R201201,MATHEMATICS-II,22,B,3.0
22B81A0419,R201207,APPLIED PHYSICS,21,D,3.0
22B81A0419,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17,C,3.0
22B81A0419,R201213,NETWORK ANALYSIS,25,D,3.0
22B81A0419,R201214,BASIC ELECTRICAL ENGINEERING,23,D,3.0
22B81A0419,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0419,R201233,APPLIED PHYSICS LABORATORY,12,A,1.5
22B81A0419,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0419,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0420,R201201,MATHEMATICS-II,19,C,3.0
22B81A0420,R201207,APPLIED PHYSICS,17,E,3.0
22B81A0420,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18,E,3.0
22B81A0420,R201213,NETWORK ANALYSIS,17,F,0.0
22B81A0420,R201214,BASIC ELECTRICAL ENGINEERING,15,F,0.0
22B81A0420,R201230,ENVIRONMENTAL SCIENCE,16,COMPLE,0.0
22B81A0420,R201233,APPLIED PHYSICS LABORATORY,10,B,1.5
22B81A0420,R201237,ELECTRONIC WORKSHOP LABORATORY,11,C,1.5
22B81A0420,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,A,1.5
22B81A0421,R201201,MATHEMATICS-II,18,D,3.0
22B81A0421,R201207,APPLIED PHYSICS,23,E,3.0
22B81A0421,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,F,0.0
22B81A0421,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0421,R201214,BASIC ELECTRICAL ENGINEERING,24,F,0.0
22B81A0421,R201230,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A0421,R201233,APPLIED PHYSICS LABORATORY,12,A,1.5
22B81A0421,R201237,ELECTRONIC WORKSHOP LABORATORY,12,B,1.5
22B81A0421,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0422,R201201,MATHEMATICS-II,26,B,3.0
22B81A0422,R201207,APPLIED PHYSICS,26,A,3.0
22B81A0422,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,24,D,3.0
22B81A0422,R201213,NETWORK ANALYSIS,24,C,3.0
22B81A0422,R201214,BASIC ELECTRICAL ENGINEERING,23,B,3.0
22B81A0422,R201230,ENVIRONMENTAL SCIENCE,24,COMPLE,0.0
22B81A0422,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0422,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0422,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0423,R201201,MATHEMATICS-II,24,A,3.0
22B81A0423,R201207,APPLIED PHYSICS,26,B,3.0
22B81A0423,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,B,3.0
22B81A0423,R201213,NETWORK ANALYSIS,25,D,3.0
22B81A0423,R201214,BASIC ELECTRICAL ENGINEERING,24,C,3.0
22B81A0423,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0423,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0423,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0423,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0424,R201201,MATHEMATICS-II,25,B,3.0
22B81A0424,R201207,APPLIED PHYSICS,27,A,3.0
22B81A0424,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,26,B,3.0
22B81A0424,R201213,NETWORK ANALYSIS,25,D,3.0
22B81A0424,R201214,BASIC ELECTRICAL ENGINEERING,25,C,3.0
22B81A0424,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0424,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0424,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0424,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0425,R201201,MATHEMATICS-II,26,A,3.0
22B81A0425,R201207,APPLIED PHYSICS,28,C,3.0
22B81A0425,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,C,3.0
22B81A0425,R201213,NETWORK ANALYSIS,24,E,3.0
22B81A0425,R201214,BASIC ELECTRICAL ENGINEERING,26,D,3.0
22B81A0425,R201230,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
22B81A0425,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0425,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0425,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0426,R201201,MATHEMATICS-II,16,E,3.0
22B81A0426,R201207,APPLIED PHYSICS,19,F,0.0
22B81A0426,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,C,3.0
22B81A0426,R201213,NETWORK ANALYSIS,19,E,3.0
22B81A0426,R201214,BASIC ELECTRICAL ENGINEERING,18,F,0.0
22B81A0426,R201230,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A0426,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0426,R201237,ELECTRONIC WORKSHOP LABORATORY,12,B,1.5
22B81A0426,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,10,B,1.5
22B81A0427,R201201,MATHEMATICS-II,21,C,3.0
22B81A0427,R201207,APPLIED PHYSICS,18,F,0.0
22B81A0427,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,21,F,0.0
22B81A0427,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0427,R201214,BASIC ELECTRICAL ENGINEERING,21,D,3.0
22B81A0427,R201230,ENVIRONMENTAL SCIENCE,19,COMPLE,0.0
22B81A0427,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0427,R201237,ELECTRONIC WORKSHOP LABORATORY,12,A,1.5
22B81A0427,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,A,1.5
22B81A0428,R201201,MATHEMATICS-II,24,D,3.0
22B81A0428,R201207,APPLIED PHYSICS,27,A,3.0
22B81A0428,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,24,D,3.0
22B81A0428,R201213,NETWORK ANALYSIS,24,F,0.0
22B81A0428,R201214,BASIC ELECTRICAL ENGINEERING,22,E,3.0
22B81A0428,R201230,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A0428,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0428,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0428,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0429,R201201,MATHEMATICS-II,22,C,3.0
22B81A0429,R201207,APPLIED PHYSICS,21,E,3.0
22B81A0429,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,17,D,3.0
22B81A0429,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0429,R201214,BASIC ELECTRICAL ENGINEERING,22,F,0.0
22B81A0429,R201230,ENVIRONMENTAL SCIENCE,20,COMPLE,0.0
22B81A0429,R201233,APPLIED PHYSICS LABORATORY,14,A,1.5
22B81A0429,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0429,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0430,R201201,MATHEMATICS-II,26,C,3.0
22B81A0430,R201207,APPLIED PHYSICS,24,D,3.0
22B81A0430,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,B,3.0
22B81A0430,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0430,R201214,BASIC ELECTRICAL ENGINEERING,20,D,3.0
22B81A0430,R201230,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A0430,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0430,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0430,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0431,R201201,MATHEMATICS-II,20,D,3.0
22B81A0431,R201207,APPLIED PHYSICS,22,C,3.0
22B81A0431,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,22,B,3.0
22B81A0431,R201213,NETWORK ANALYSIS,24,D,3.0
22B81A0431,R201214,BASIC ELECTRICAL ENGINEERING,23,C,3.0
22B81A0431,R201230,ENVIRONMENTAL SCIENCE,25,COMPLE,0.0
22B81A0431,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0431,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0431,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0432,R201201,MATHEMATICS-II,26,B,3.0
22B81A0432,R201207,APPLIED PHYSICS,26,B,3.0
22B81A0432,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,22,D,3.0
22B81A0432,R201213,NETWORK ANALYSIS,23,E,3.0
22B81A0432,R201214,BASIC ELECTRICAL ENGINEERING,23,D,3.0
22B81A0432,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0432,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0432,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0432,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0434,R201201,MATHEMATICS-II,27,A,3.0
22B81A0434,R201207,APPLIED PHYSICS,28,C,3.0
22B81A0434,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,B,3.0
22B81A0434,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0434,R201214,BASIC ELECTRICAL ENGINEERING,25,E,3.0
22B81A0434,R201230,ENVIRONMENTAL SCIENCE,29,COMPLE,0.0
22B81A0434,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0434,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0434,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0435,R201201,MATHEMATICS-II,21,E,3.0
22B81A0435,R201207,APPLIED PHYSICS,13,F,0.0
22B81A0435,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,C,3.0
22B81A0435,R201213,NETWORK ANALYSIS,22,F,0.0
22B81A0435,R201214,BASIC ELECTRICAL ENGINEERING,22,F,0.0
22B81A0435,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0435,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0435,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0435,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0436,R201201,MATHEMATICS-II,21,C,3.0
22B81A0436,R201207,APPLIED PHYSICS,18,E,3.0
22B81A0436,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,D,3.0
22B81A0436,R201213,NETWORK ANALYSIS,23,C,3.0
22B81A0436,R201214,BASIC ELECTRICAL ENGINEERING,23,C,3.0
22B81A0436,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0436,R201233,APPLIED PHYSICS LABORATORY,13,A,1.5
22B81A0436,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0436,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0437,R201201,MATHEMATICS-II,26,A,3.0
22B81A0437,R201207,APPLIED PHYSICS,27,B,3.0
22B81A0437,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,25,D,3.0
22B81A0437,R201213,NETWORK ANALYSIS,23,E,3.0
22B81A0437,R201214,BASIC ELECTRICAL ENGINEERING,27,C,3.0
22B81A0437,R201230,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A0437,R201233,APPLIED PHYSICS LABORATORY,15,A+,1.5
22B81A0437,R201237,ELECTRONIC WORKSHOP LABORATORY,15,A+,1.5
22B81A0437,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0438,R201201,MATHEMATICS-II,26,A,3.0
22B81A0438,R201207,APPLIED PHYSICS,26,C,3.0
22B81A0438,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,25,C,3.0
22B81A0438,R201213,NETWORK ANALYSIS,23,D,3.0
22B81A0438,R201214,BASIC ELECTRICAL ENGINEERING,25,C,3.0
22B81A0438,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0438,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0438,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0438,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,13,A,1.5
22B81A0439,R201201,MATHEMATICS-II,15,F,0.0
22B81A0439,R201207,APPLIED PHYSICS,16,F,0.0
22B81A0439,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,18,E,3.0
22B81A0439,R201213,NETWORK ANALYSIS,17,F,0.0
22B81A0439,R201214,BASIC ELECTRICAL ENGINEERING,9,F,0.0
22B81A0439,R201230,ENVIRONMENTAL SCIENCE,16,COMPLE,0.0
22B81A0439,R201233,APPLIED PHYSICS LABORATORY,10,C,1.5
22B81A0439,R201237,ELECTRONIC WORKSHOP LABORATORY,7,C,1.5
22B81A0439,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,B,1.5
22B81A0440,R201201,MATHEMATICS-II,22,B,3.0
22B81A0440,R201207,APPLIED PHYSICS,27,C,3.0
22B81A0440,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,24,C,3.0
22B81A0440,R201213,NETWORK ANALYSIS,24,D,3.0
22B81A0440,R201214,BASIC ELECTRICAL ENGINEERING,26,D,3.0
22B81A0440,R201230,ENVIRONMENTAL SCIENCE,21,COMPLE,0.0
22B81A0440,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0440,R201237,ELECTRONIC WORKSHOP LABORATORY,14,A+,1.5
22B81A0440,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,10,A,1.5
22B81A0441,R201201,MATHEMATICS-II,21,E,3.0
22B81A0441,R201207,APPLIED PHYSICS,23,D,3.0
22B81A0441,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,D,3.0
22B81A0441,R201213,NETWORK ANALYSIS,24,F,0.0
22B81A0441,R201214,BASIC ELECTRICAL ENGINEERING,22,D,3.0
22B81A0441,R201230,ENVIRONMENTAL SCIENCE,26,COMPLE,0.0
22B81A0441,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0441,R201237,ELECTRONIC WORKSHOP LABORATORY,12,A,1.5
22B81A0441,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,B,1.5
22B81A0442,R201201,MATHEMATICS-II,27,A,3.0
22B81A0442,R201207,APPLIED PHYSICS,24,C,3.0
22B81A0442,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,23,C,3.0
22B81A0442,R201213,NETWORK ANALYSIS,24,D,3.0
22B81A0442,R201214,BASIC ELECTRICAL ENGINEERING,26,B,3.0
22B81A0442,R201230,ENVIRONMENTAL SCIENCE,23,COMPLE,0.0
22B81A0442,R201233,APPLIED PHYSICS LABORATORY,14,A+,1.5
22B81A0442,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0442,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,12,A,1.5
22B81A0443,R201201,MATHEMATICS-II,17,F,0.0
22B81A0443,R201207,APPLIED PHYSICS,14,F,0.0
22B81A0443,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,21,C,3.0
22B81A0443,R201213,NETWORK ANALYSIS,17,F,0.0
22B81A0443,R201214,BASIC ELECTRICAL ENGINEERING,10,F,0.0
22B81A0443,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0443,R201233,APPLIED PHYSICS LABORATORY,10,C,1.5
22B81A0443,R201237,ELECTRONIC WORKSHOP LABORATORY,10,C,1.5
22B81A0443,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,10,B,1.5
22B81A0444,R201201,MATHEMATICS-II,21,D,3.0
22B81A0444,R201207,APPLIED PHYSICS,21,D,3.0
22B81A0444,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,20,F,0.0
22B81A0444,R201213,NETWORK ANALYSIS,22,D,3.0
22B81A0444,R201214,BASIC ELECTRICAL ENGINEERING,20,F,0.0
22B81A0444,R201230,ENVIRONMENTAL SCIENCE,17,COMPLE,0.0
22B81A0444,R201233,APPLIED PHYSICS LABORATORY,13,A+,1.5
22B81A0444,R201237,ELECTRONIC WORKSHOP LABORATORY,13,A,1.5
22B81A0444,R201238,BASIC ELECTRICAL ENGINEERING LABORATORY,11,A,1.5
22B81A0445,R201201,MATHEMATICS-II,24,C,3.0
22B81A0445,R201207,APPLIED PHYSICS,25,C,3.0
22B81A0445,R201212,OBJECT ORIENTED PROGRAMMING THROUGH JAVA,24,C,3.0
22B81A0445,R201213,NETWORK ANALYSIS,24,F,0.0
22B81A0445,R201214,BASIC ELECTRICAL ENGINEERING,24,D,3.0
22B81A0445,R201230,ENVIRONMENTAL SCIENCE,22,COMPLE,0.0
22B81A0445,R201233,APPLIED PHYSICS LABORATORY,13,A+,1.5
